"id","options_tsid","extra_tsid","created_at","updated_at"
"2885","3907","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2886","3908","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2887","3896","731","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2888","4159","878","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2889","4160","878","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2890","9583","731","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2891","3911","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2892","3912","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2893","3914","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2894","3916","735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2895","3919","740","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2896","3920","740","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2897","3923","4573","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2898","3924","4573","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2899","3935","742","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2900","5899","1366","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2901","18694","1366","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2902","3937","742","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2903","3984","772","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2904","64890","8696","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2905","64903","8705","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2906","64915","8714","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2907","64916","8717","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2908","64904","8708","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2909","64891","8699","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2910","3985","773","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2911","3989","772","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2912","64895","8696","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2913","64908","8705","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2914","64920","8714","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2915","64919","8717","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2916","64907","8708","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2917","64894","8699","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2918","3988","773","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2919","3991","772","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2920","64897","8696","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2921","64910","8705","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2922","64922","8714","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2923","64923","8717","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2924","64911","8708","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2925","64898","8699","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2926","3992","773","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2927","4008","2892","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2928","4009","2893","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2929","4025","787","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2930","4012","2892","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2931","4024","787","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2932","4013","2893","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2933","4028","787","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2934","4029","787","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2935","13611","2420","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2936","26020","4351","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2937","21696","2389","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2938","44968","6044","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2939","44969","6044","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2940","21697","2389","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2941","26021","4351","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2942","13612","2420","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2943","4621","1106","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2944","4036","808","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2945","4035","790","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2946","16340","2791","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2947","4051","802","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2948","4052","803","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2949","4071","818","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2950","4072","818","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2951","4079","823","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2952","4080","823","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2953","4083","823","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2954","4084","823","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2955","5059","1238","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2956","4110","840","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2957","4111","841","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2958","4119","844","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2959","4120","845","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2960","4135","850","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2961","4136","850","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2962","4174","875","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2963","4175","875","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2964","4178","875","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2965","4179","875","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2966","4197","891","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2967","4198","892","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2968","4226","3146","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2969","4201","920","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2970","4225","3147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2971","4202","921","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2972","4218","904","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2973","4219","905","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2974","25858","4319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2975","4230","922","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2976","4231","923","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2977","13806","1920","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2978","22002","1920","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2979","4257","934","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2980","4256","935","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2981","4271","925","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2982","9846","1847","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2983","10320","1935","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2984","10319","1935","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2985","4272","926","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2986","4275","925","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2987","4276","926","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2988","4290","941","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2989","4293","941","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2990","4317","957","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2991","4318","957","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2992","30951","7701","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2993","30949","7701","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2994","4332","963","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2995","4333","964","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2996","39451","5293","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2997","4382","977","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2998","4385","978","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2999","4386","977","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3000","7576","1549","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3001","4390","1974","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3002","4392","979","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3003","4393","979","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3004","4408","987","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3005","4409","987","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3006","4404","987","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3007","4405","987","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3008","4476","1020","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3009","24492","3817","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3010","45146","6093","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3011","45147","6093","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3012","24493","3817","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3013","4477","1020","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3014","4498","1027","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3015","4497","1027","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3016","4508","2866","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3017","6260","1460","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3018","6261","1460","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3019","4507","1041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3020","4510","1041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3021","4512","1041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3022","4515","1041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3023","4516","1041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3024","4527","1059","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3025","6257","1458","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3026","9636","7699","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3027","16478","2868","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3028","16477","2867","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3029","9635","5280","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3030","6256","1458","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3031","7570","1547","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3032","4528","1058","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3033","4539","1052","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3034","25987","4347","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3035","45073","6069","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3036","64886","8688","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3037","64862","8672","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3038","64874","8680","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3039","64875","8683","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3040","64863","8675","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3041","64887","8691","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3042","45074","6069","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3043","25988","4347","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3044","4540","1053","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3045","4552","1060","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3046","4567","1067","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3047","4568","1067","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3048","4579","1074","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3049","4580","1074","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3050","4584","1077","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3051","4583","1077","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3052","4618","1102","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3053","4617","1103","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3054","4624","1105","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3055","10391","1948","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3056","10149","1904","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3057","10150","1904","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3058","10390","1948","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3059","4625","1105","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3060","4663","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3061","4660","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3062","4666","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3063","4667","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3064","4655","1126","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3065","4656","1126","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3066","4670","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3067","4671","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3068","4674","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3069","4675","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3070","4678","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3071","4682","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3072","4683","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3073","4686","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3074","4687","1127","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3075","4719","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3076","5189","1231","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3077","8925","1628","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3078","5835","1358","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3079","39586","5340","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3080","39587","5560","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3081","5836","1358","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3082","8926","1629","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3083","4720","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3084","4752","1162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3085","5719","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3086","5720","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3087","4753","1162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3088","4756","1162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3089","4757","1162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3090","4804","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3091","4805","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3092","4808","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3093","4809","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3094","4812","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3095","4813","1972","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3096","5065","1238","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3097","5067","1232","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3098","5776","1347","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3099","9769","1818","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3100","9770","1819","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3101","5777","1347","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3102","5061","1232","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3103","5056","1238","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3104","5058","1232","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3105","6268","1464","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3106","53653","7196","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3107","53654","7196","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3108","6269","1464","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3109","27587","4549","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3110","27588","4549","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3111","5114","1242","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3112","5284","1267","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3113","5285","1266","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3114","5116","1241","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3115","5117","1242","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3116","5119","1241","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3117","5147","1224","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3118","5149","1224","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3119","5209","1243","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3120","5205","1248","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3121","5211","1249","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3122","5249","1256","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3123","42531","5829","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3124","5289","1267","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3125","5288","1266","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3126","5444","1289","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3127","5447","1292","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3128","5452","1293","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3129","5453","1293","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3130","5460","1293","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3131","5461","1293","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3132","5482","1299","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3133","42124","5777","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3134","42125","5778","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3135","5481","1299","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3136","5486","1299","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3137","42149","5778","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3138","42148","5777","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3139","5485","1299","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3140","5510","1300","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3141","16806","2859","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3142","33136","960","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3143","33137","960","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3144","16807","2860","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3145","5511","1300","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3146","5547","1310","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3147","39441","5290","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3148","39444","5290","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3149","5550","1310","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3150","5537","1307","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3151","5540","1307","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3152","5553","1310","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3153","39447","5290","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3154","6075","1406","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3155","6076","1406","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3156","5543","1307","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3157","5569","1316","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3158","5570","1316","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3159","5573","1315","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3160","5574","1315","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3161","5600","1325","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3162","5601","1325","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3163","5605","1322","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3164","5608","1318","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3165","5611","1323","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3166","5621","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3167","5675","1329","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3168","5676","1329","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3169","5622","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3170","5625","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3171","5626","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3172","5629","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3173","5630","1319","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3174","5667","1326","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3175","5948","1370","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3176","27446","111","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3177","27447","111","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3178","5949","1370","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3179","5668","1326","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3180","5698","1335","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3181","5711","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3182","5712","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3183","5715","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3184","5716","1339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3185","5740","1342","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3186","5806","1355","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3187","5807","1355","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3188","5810","1355","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3189","5855","1360","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3190","5856","1360","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3191","5811","1355","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3192","5871","1364","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3193","5872","1364","2015-10-07 10:21:53","2015-10-07 10:21:53"
"3194","5889","1365","2015-10-07 10:21:53","2015-10-07 10:21:53"
